"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R540","2020-02-21 22:00:00","17.000","2.000","1.200","20.900","0.760","1023.800","","0.000","-99.000","-99.000","-99.000","24.900","","15.100",""
"C0Z160","2020-02-21 22:00:00","124.000","236.000","0.700","18.100","0.850","1014.000","","0.000","-99.000","-99.000","-99.000","23.600","","14.000",""
"C0AH50","2020-02-21 22:00:00","275.000","161.000","0.300","16.100","0.930","995.000","","0.000","-99.000","-99.000","-99.000","22.700","","15.800",""
"C0F850","2020-02-21 22:00:00","379.000","163.000","0.900","16.000","0.970","982.600","","0.000","-99.000","-99.000","-99.000","22.100","","12.800",""
"C0G800","2020-02-21 22:00:00","15.000","45.000","1.900","16.600","0.970","1025.000","","0.000","-99.000","-99.000","-99.000","20.100","","15.000",""
"C0U890","2020-02-21 22:00:00","116.000","257.000","1.900","17.700","0.990","1014.700","","0.000","-99.000","-99.000","-99.000","24.200","","15.100",""
"C0F860","2020-02-21 22:00:00","2215.000","175.000","0.300","5.800","0.990","789.200","","0.000","-99.000","-99.000","-99.000","14.700","","4.200",""
"CM0170","2020-02-21 22:00:00","106.000","92.000","2.300","16.900","0.990","1015.500","","0.000","-99.000","-99.000","-99.000","22.300","","13.700",""
"C0B020","2020-02-21 22:00:00","86.000","217.000","4.200","17.400","0.890","1015.300","","0.000","-99.000","-99.000","-99.000","23.800","","17.400",""
"C0I390","2020-02-21 22:00:00","1184.000","94.000","1.800","11.500","0.870","897.000","","0.000","-99.000","-99.000","-99.000","19.200","","7.500",""
"C0T9D0","2020-02-21 22:00:00","7.000","0.000","0.200","16.700","0.940","1027.100","","1.000","-99.000","-99.000","-99.000","24.100","","16.100",""
"C0E520","2020-02-21 22:00:00","320.000","0.000","0.000","15.300","1.000","990.800","","0.000","-99.000","-99.000","-99.000","21.900","","11.000",""
"C0C460","2020-02-21 22:00:00","482.000","0.000","0.000","14.600","0.950","972.100","","0.000","-99.000","-99.000","-99.000","21.100","","13.400",""
"C0AI40","2020-02-21 22:00:00","37.000","286.000","0.600","18.000","0.820","1023.300","","0.000","-99.000","-99.000","-99.000","24.800","","18.000",""
"C0O930","2020-02-21 22:00:00","69.000","0.000","0.000","16.100","1.000","1019.500","","0.000","-99.000","-99.000","-99.000","27.100","","11.900",""
"C0T870","2020-02-21 22:00:00","135.000","0.000","0.100","14.000","0.990","1011.700","","0.000","-99.000","-99.000","-99.000","22.700","","11.900",""
"C0A920","2020-02-21 22:00:00","196.000","194.000","1.100","15.700","0.960","1003.000","","0.500","-99.000","-99.000","-99.000","24.800","","14.900",""
"C0A940","2020-02-21 22:00:00","49.000","0.000","0.000","15.700","0.990","1021.800","","0.000","-99.000","-99.000","-99.000","25.300","","15.400",""
"C0S740","2020-02-21 22:00:00","289.000","0.000","0.100","17.000","0.910","995.300","","0.000","-99.000","-99.000","-99.000","22.900","","12.900",""
"C0U980","2020-02-21 22:00:00","573.000","314.000","2.900","13.800","1.000","962.400","","0.000","-99.000","-99.000","-99.000","19.100","","13.600",""
"C0V250","2020-02-21 22:00:00","298.000","109.000","0.800","15.700","0.960","991.500","","0.000","-99.000","-99.000","-99.000","26.400","","12.500",""
"C0AH70","2020-02-21 22:00:00","34.000","316.000","0.800","19.100","0.710","1023.600","","0.000","-99.000","-99.000","-99.000","25.700","","17.600",""
"C0M760","2020-02-21 22:00:00","40.000","359.000","0.800","17.200","0.890","1022.300","","0.000","-99.000","-99.000","-99.000","22.500","","14.900",""
"C0O950","2020-02-21 22:00:00","4.000","343.000","0.800","17.100","0.940","1025.400","","0.000","-99.000","-99.000","-99.000","22.700","","15.200",""
"C0F9A0","2020-02-21 22:00:00","425.000","129.000","1.200","16.200","0.960","977.100","","0.000","-99.000","-99.000","-99.000","22.100","","14.100",""
"C0A9F0","2020-02-21 22:00:00","35.000","0.000","0.000","18.800","0.820","1023.700","","0.000","-99.000","-99.000","-99.000","25.600","","18.500",""
"C0I460","2020-02-21 22:00:00","110.000","194.000","1.400","17.200","0.890","1014.200","","0.000","-99.000","-99.000","-99.000","23.400","","14.200",""
"C0W160","2020-02-21 22:00:00","49.000","49.000","5.700","14.500","0.770","1018.800","","0.000","-99.000","-99.000","-99.000","16.100","","12.900",""
"C0E420","2020-02-21 22:00:00","19.000","22.000","0.900","15.900","0.920","1023.200","","0.000","-99.000","-99.000","-99.000","18.800","","12.900",""
"C0R190","2020-02-21 22:00:00","32.000","300.000","0.900","17.900","0.920","1021.900","","0.000","-99.000","-99.000","-99.000","27.300","","12.800",""
"C0I010","2020-02-21 22:00:00","1562.000","68.000","0.300","10.800","0.710","858.300","","0.000","-99.000","-99.000","-99.000","18.800","","9.300",""
"C0F930","2020-02-21 22:00:00","100.000","0.000","0.000","14.800","1.000","1014.600","","0.000","-99.000","-99.000","-99.000","20.200","","14.400",""
"C0W130","2020-02-21 22:00:00","18.000","30.000","3.000","18.300","0.840","1023.600","","0.000","-99.000","-99.000","-99.000","20.900","","17.800",""
"C0F9R0","2020-02-21 22:00:00","20.000","0.000","0.100","16.700","1.000","1025.500","","0.000","-99.000","-99.000","-99.000","20.000","","15.600",""
"C0V660","2020-02-21 22:00:00","25.000","2.000","2.500","18.400","0.880","1024.600","","0.000","-99.000","-99.000","-99.000","25.500","","15.800",""
"C0G780","2020-02-21 22:00:00","27.000","39.000","0.800","17.300","0.870","1023.300","","0.000","-99.000","-99.000","-99.000","21.500","","15.900",""
"C0C590","2020-02-21 22:00:00","72.000","191.000","0.400","14.400","0.960","1018.300","","0.000","-99.000","-99.000","-99.000","19.400","","14.400",""
"C0M790","2020-02-21 22:00:00","15.000","24.000","1.000","16.700","0.890","1023.900","","0.000","-99.000","-99.000","-99.000","22.300","","15.000",""
"C0R130","2020-02-21 22:00:00","1040.000","93.000","2.100","15.300","0.780","907.800","","0.000","-99.000","-99.000","-99.000","20.000","","13.000",""
"C0AH30","2020-02-21 22:00:00","755.000","141.000","6.000","15.700","0.990","941.000","","0.500","-99.000","-99.000","-99.000","20.200","","13.700",""
"C0X170","2020-02-21 22:00:00","50.000","42.000","1.400","17.800","0.990","1020.100","","0.000","-99.000","-99.000","-99.000","24.800","","14.600",""
"C0K291","2020-02-21 22:00:00","8.000","17.000","2.200","16.600","0.930","1026.300","","0.000","-99.000","-99.000","-99.000","20.800","","15.400",""
"C0D480","2020-02-21 22:00:00","223.000","0.000","0.000","15.400","0.960","1000.200","","0.000","-99.000","-99.000","-99.000","20.800","","11.500",""
"C0F0C0","2020-02-21 22:00:00","983.000","179.000","0.700","13.400","0.950","915.200","","0.000","-99.000","-99.000","-99.000","20.000","","11.100",""
"C0U860","2020-02-21 22:00:00","5.000","30.000","0.500","19.800","0.790","1026.400","","0.000","-99.000","-99.000","-99.000","24.500","","17.200",""
"C0UA50","2020-02-21 22:00:00","808.000","147.000","0.700","14.700","0.880","935.300","","1.500","-99.000","-99.000","-99.000","17.300","","12.700",""
"C0X320","2020-02-21 22:00:00","30.000","43.000","1.800","16.500","0.920","1022.500","","0.000","-99.000","-99.000","-99.000","24.700","","13.900",""
"C0T960","2020-02-21 22:00:00","120.000","0.000","0.000","15.700","0.990","1013.400","","0.000","-99.000","-99.000","-99.000","24.400","","13.100",""
"C0SA80","2020-02-21 22:00:00","136.000","262.000","0.400","17.700","0.910","1011.500","","0.000","-99.000","-99.000","-99.000","23.900","","15.700",""
"C0E780","2020-02-21 22:00:00","160.000","344.000","0.300","15.900","1.000","1008.300","","0.000","-99.000","-99.000","-99.000","18.900","","13.400",""
"C0F9Q0","2020-02-21 22:00:00","149.000","0.000","0.000","15.800","1.000","1008.600","","0.000","-99.000","-99.000","-99.000","20.600","","14.800",""
"C0F9X0","2020-02-21 22:00:00","166.000","360.000","2.400","15.800","0.990","1007.100","","0.000","-99.000","-99.000","-99.000","19.600","","15.300",""
"C0F0D0","2020-02-21 22:00:00","3171.000","148.000","2.300","5.600","0.090","703.900","","0.000","-99.000","-99.000","-99.000","11.000","","-0.800",""
"C0S730","2020-02-21 22:00:00","110.000","65.000","2.700","19.300","0.920","1014.600","","0.000","-99.000","-99.000","-99.000","23.300","","19.000",""
"C0T790","2020-02-21 22:00:00","2830.000","360.000","1.200","4.700","0.510","733.400","","0.000","-99.000","-99.000","-99.000","16.300","","1.700",""
"C0M830","2020-02-21 22:00:00","540.000","12.000","0.600","14.500","0.830","966.000","","0.000","-99.000","-99.000","-99.000","24.300","","11.800",""
"C0V750","2020-02-21 22:00:00","50.000","25.000","1.900","18.700","0.890","1021.800","","0.000","-99.000","-99.000","-99.000","25.100","","15.800",""
"C0K530","2020-02-21 22:00:00","12.000","61.000","1.300","16.300","0.900","1025.600","","0.000","-99.000","-99.000","-99.000","20.500","","15.600",""
"C0M780","2020-02-21 22:00:00","30.000","35.000","0.700","16.900","0.900","1023.600","","0.000","-99.000","-99.000","-99.000","23.100","","14.700",""
"C0K510","2020-02-21 22:00:00","10.000","14.000","1.800","16.500","0.900","1024.900","","0.000","-99.000","-99.000","-99.000","21.300","","14.700",""
"C0D650","2020-02-21 22:00:00","97.000","31.000","0.500","16.300","0.880","1016.000","","0.000","-99.000","-99.000","-99.000","19.200","","15.800",""
"C0V630","2020-02-21 22:00:00","19.000","357.000","1.700","18.100","0.870","1026.500","","0.000","-99.000","-99.000","-99.000","22.200","","16.400",""
"C0U910","2020-02-21 22:00:00","17.000","286.000","0.800","18.600","0.810","1024.900","","0.000","-99.000","-99.000","-99.000","24.500","","15.900",""
"C0U600","2020-02-21 22:00:00","10.000","300.000","0.500","17.600","0.940","1025.300","","0.000","-99.000","-99.000","-99.000","24.200","","16.200",""
"C0G820","2020-02-21 22:00:00","29.000","0.000","0.000","16.100","0.930","1023.900","","0.000","-99.000","-99.000","-99.000","23.300","","13.700",""
"C0R590","2020-02-21 22:00:00","72.000","10.000","1.800","19.100","0.990","1017.700","","0.000","-99.000","-99.000","-99.000","25.800","","15.300",""
"C0A9E0","2020-02-21 22:00:00","26.000","323.000","0.900","17.800","0.820","1024.900","","0.000","-99.000","-99.000","-99.000","25.200","","17.800",""
"C0R480","2020-02-21 22:00:00","57.000","52.000","1.300","19.200","0.860","1019.700","","0.000","-99.000","-99.000","-99.000","26.500","","15.000",""
"C0X300","2020-02-21 22:00:00","70.000","55.000","0.600","16.700","0.940","1018.400","","0.500","-99.000","-99.000","-99.000","23.900","","13.000",""
"C0U970","2020-02-21 22:00:00","7.000","0.000","0.000","18.500","0.820","1027.100","","0.000","-99.000","-99.000","-99.000","23.400","","16.400",""
"C0R340","2020-02-21 22:00:00","230.000","34.000","0.800","16.700","0.970","999.800","","0.000","-99.000","-99.000","-99.000","25.600","","16.700",""
"C0M750","2020-02-21 22:00:00","10.000","32.000","2.700","16.900","0.890","1025.400","","0.000","-99.000","-99.000","-99.000","21.200","","15.500",""
"C0I110","2020-02-21 22:00:00","161.000","75.000","1.900","18.000","0.880","1009.100","","0.000","-99.000","-99.000","-99.000","23.800","","13.800",""
"C0V370","2020-02-21 22:00:00","74.000","169.000","0.500","16.500","0.970","1018.500","","0.000","-99.000","-99.000","-99.000","25.800","","12.900",""
"C0C690","2020-02-21 22:00:00","242.000","168.000","0.500","14.900","0.870","998.700","","0.000","-99.000","-99.000","-99.000","22.700","","14.600",""
"C0A540","2020-02-21 22:00:00","401.000","0.000","0.000","15.200","0.970","980.000","","0.000","-99.000","-99.000","-99.000","21.300","","15.200",""
"C0SA60","2020-02-21 22:00:00","6.000","304.000","2.000","19.600","0.810","1025.700","","0.500","-99.000","-99.000","-99.000","25.900","","18.100",""
"C0H950","2020-02-21 22:00:00","192.000","0.000","0.000","15.500","0.990","1004.800","","0.000","-99.000","-99.000","-99.000","23.700","","11.600",""
"C0O960","2020-02-21 22:00:00","112.000","11.000","0.800","16.700","0.930","1013.300","","0.000","-99.000","-99.000","-99.000","25.000","","13.900",""
"C0E880","2020-02-21 22:00:00","507.000","264.000","1.100","14.400","0.990","967.700","","0.000","-99.000","-99.000","-99.000","18.300","","14.000",""
"C0AH10","2020-02-21 22:00:00","30.000","309.000","1.200","18.900","1.000","1023.300","","0.000","-99.000","-99.000","-99.000","25.000","","17.200",""
"C0R680","2020-02-21 22:00:00","13.000","34.000","2.600","22.500","0.740","1025.200","","0.000","-99.000","-99.000","-99.000","24.400","","21.200",""
"C0X210","2020-02-21 22:00:00","38.000","40.000","1.800","17.500","0.940","1020.500","","0.000","-99.000","-99.000","-99.000","23.200","","14.100",""
"C0D430","2020-02-21 22:00:00","87.000","0.000","0.000","16.100","0.980","1015.900","","0.000","-99.000","-99.000","-99.000","20.800","","10.600",""
"C0AD30","2020-02-21 22:00:00","20.000","265.000","0.900","18.300","0.810","1022.900","","0.000","-99.000","-99.000","-99.000","25.900","","18.100",""
"C0R240","2020-02-21 22:00:00","87.000","105.000","0.700","18.800","0.770","1015.400","","0.000","-99.000","-99.000","-99.000","27.000","","13.500",""
"C0AI30","2020-02-21 22:00:00","26.000","0.000","0.100","18.900","0.860","1025.100","","0.000","-99.000","-99.000","-99.000","24.700","","17.200",""
"C0U960","2020-02-21 22:00:00","1885.000","10.000","1.700","4.400","0.990","823.800","","0.500","-99.000","-99.000","-99.000","9.900","","4.300",""
"C0T9E0","2020-02-21 22:00:00","415.000","0.000","0.000","15.300","0.910","980.600","","3.500","-99.000","-99.000","-99.000","20.700","","13.700",""
"C0D550","2020-02-21 22:00:00","1956.000","157.000","0.700","8.600","0.680","819.700","","0.000","-99.000","-99.000","-99.000","15.300","","6.100",""
"C0C630","2020-02-21 22:00:00","209.000","214.000","0.500","15.900","0.910","1002.700","","0.000","-99.000","-99.000","-99.000","20.600","","13.100",""
"C0X180","2020-02-21 22:00:00","62.000","0.000","0.000","17.300","0.990","1018.800","","0.000","-99.000","-99.000","-99.000","25.100","","14.200",""
"C0ACA0","2020-02-21 22:00:00","25.000","272.000","0.300","17.800","0.870","1023.400","","0.000","-99.000","-99.000","-99.000","24.800","","16.400",""
"C0X260","2020-02-21 22:00:00","39.000","56.000","1.800","17.300","0.910","1022.600","","0.000","-99.000","-99.000","-99.000","22.600","","15.100",""
"C0K500","2020-02-21 22:00:00","12.000","18.000","1.400","16.300","0.980","1024.400","","0.000","-99.000","-99.000","-99.000","21.200","","14.300",""
"CM0010","2020-02-21 22:00:00","68.000","133.000","0.300","18.500","0.770","1019.700","","0.000","-99.000","-99.000","-99.000","24.900","","15.800",""
"C0O990","2020-02-21 22:00:00","18.000","7.000","1.000","17.700","0.990","1024.200","","0.000","-99.000","-99.000","-99.000","25.400","","15.200",""
"C0E430","2020-02-21 22:00:00","258.000","195.000","0.900","15.200","0.950","1000.400","","0.500","-99.000","-99.000","-99.000","19.300","","12.500",""
"C0D390","2020-02-21 22:00:00","146.000","0.000","0.000","15.900","0.940","1008.500","","0.000","-99.000","-99.000","-99.000","22.100","","11.100",""
"C0T9F0","2020-02-21 22:00:00","251.000","313.000","0.800","17.200","0.830","998.400","","0.000","-99.000","-99.000","-99.000","22.700","","16.000",""
"C0R350","2020-02-21 22:00:00","35.000","28.000","1.900","20.700","0.810","1022.300","","0.000","-99.000","-99.000","-99.000","25.500","","20.400",""
"C0K550","2020-02-21 22:00:00","15.000","16.000","0.500","16.500","0.900","1025.400","","0.000","-99.000","-99.000","-99.000","21.800","","14.700",""
"C0C670","2020-02-21 22:00:00","250.000","176.000","0.500","15.800","0.910","998.200","","0.000","-99.000","-99.000","-99.000","20.500","","12.900",""
"C0A980","2020-02-21 22:00:00","11.000","0.000","0.000","17.300","0.860","1026.900","","0.000","-99.000","-99.000","-99.000","25.900","","17.300",""
"C0UA60","2020-02-21 22:00:00","566.000","283.000","1.800","15.100","0.880","962.000","","1.000","-99.000","-99.000","-99.000","21.000","","13.400",""
"C0V720","2020-02-21 22:00:00","15.000","59.000","0.900","21.200","0.790","1024.500","","0.000","-99.000","-99.000","-99.000","26.700","","17.300",""
"C0C480","2020-02-21 22:00:00","105.000","0.000","0.200","17.500","0.820","1014.800","","0.000","-99.000","-99.000","-99.000","22.300","","14.600",""
"C0S900","2020-02-21 22:00:00","27.000","94.000","0.900","21.800","0.760","1024.500","","0.000","-99.000","-99.000","-99.000","24.600","","21.000",""
"C0SA00","2020-02-21 22:00:00","466.000","301.000","1.700","15.700","0.960","973.700","","0.000","-99.000","-99.000","-99.000","22.400","","14.000",""
"C0V730","2020-02-21 22:00:00","33.000","331.000","1.400","20.100","0.950","1023.000","","0.000","-99.000","-99.000","-99.000","25.900","","17.000",""
"C0G730","2020-02-21 22:00:00","27.000","32.000","1.000","15.900","0.970","1024.600","","0.000","-99.000","-99.000","-99.000","20.300","","14.400",""
"C0Z300","2020-02-21 22:00:00","182.000","0.000","0.200","17.100","0.990","1007.700","","0.000","-99.000","-99.000","-99.000","24.100","","13.500",""
"C0H9A0","2020-02-21 22:00:00","1595.000","281.000","0.900","9.900","0.870","855.800","","0.000","-99.000","-99.000","-99.000","19.300","","6.700",""
"C0S840","2020-02-21 22:00:00","22.000","281.000","2.000","18.500","0.900","1026.200","","0.500","-99.000","-99.000","-99.000","24.800","","18.500",""
"C0Z150","2020-02-21 22:00:00","27.000","235.000","1.900","18.500","0.880","1024.700","","0.000","-99.000","-99.000","-99.000","23.000","","15.800",""
